gene_name,Class,Phenotype 1,Phenotype 2,Phenotype 3,Phenotype 4,Phenotype 5,Phenotype 6,Phenotype 7,Phenotype 8,Phenotype 9,Phenotype 10,Phenotype 11,Phenotype 12,Phenotype 13,Phenotype 14,Phenotype 15,Phenotype 16
blaDHA-7_1_HQ456945,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-9_1_KJ207201,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-10_1_KP050490,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-12_1_HG798963,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-13_1_KM087855,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-14_1_DQ478687,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-15_1_KM087853,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-16_1_KM087852,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-17_1_KM087850,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-18_1_KM087841,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-19_1_KM087849,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-20_1_KM087848,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-21_1_KM087847,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-22_1_KM087856,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-23_1_KX068223,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-24_1_KU759569,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-25_1_KY563770,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-26_1_MH067966,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaDHA-27_1_MH067965,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1_1_AJ133121,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1_2_HG530658,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1a_1_AF180953,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1b_1_AF180955,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1c_1_AF180959,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-1d_1_ADCU02000001,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-2_1_AF180952,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-3_1_AF180958,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-4_1_KM087831,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-5_1_HE819401,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaACC-7_1_MG028657,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaTEM-1A_1_HM749966,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-1B_1_AY458016,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-1C_1_FJ560503,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-1D_1_AF188200,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-2_1_X54606,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-2_2_AJ251946,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-3_1_X64523,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-4_1_LK391770,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-6_1_X57972,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-8_1_X65252,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-9_1_KY271103,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-10_1_AF093512,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-11_1_AY874537,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-12_1_M88143,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-15_1_AM849805,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-16_1_X65254,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-17_1_Y14574,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-19_1_JX042489,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-20_1_EU527189,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-21_1_Y17582,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-22_1_Y17583,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-24_1_GQ293500,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-26_1_LDCJ01000052,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-28_1_U37195,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-29_1_DQ269440,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-30_1_AJ437107,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-32_1_CXLQ01000061,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-33_1_GU371926,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-34_1_KC292503,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-35_1_KP860986,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-36_1_KY305958,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-40_1_FR717535,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-43_1_U95363,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-45_1_X95401,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-47_1_Y10279,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-48_1_Y10280,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-49_1_Y10281,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-52_1_Y13612,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-52B_1_AF027199,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-52C_2_EF141186,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-53_1_AF104441,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-54_1_AF104442,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-55_1_DQ286729,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-57_1_FJ405211,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-60_1_AF047171,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-63_1_AF332513,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-67_1_AF091113,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-68_1_AJ239002,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,
blaTEM-70_1_AF188199,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-71_1_AF203816,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-72_1_AF157553,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-76_1_AF190694,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-77_1_AF190695,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-78_1_AF190693,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-79_1_AF190692,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-80_1_AF347054,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-81_1_AF427127,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-82_1_AF427128,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-83_1_AF427129,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-84_1_AF427130,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-85_1_AJ277414,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-86_1_AJ277415,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-87_1_AF250872,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-88_1_AY027590,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-90_1_AF351241,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-91_1_AB049569,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-92_1_AF143804,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-93_1_AJ318093,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-94_1_AJ318094,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-95_1_AJ308558,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-96_1_AY092401,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-97_1_AF397067,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-98_1_AF397068,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-99_1_AF397066,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-101_1_AF495873,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-102_1_AY040093,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-104_1_AF516719,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-105_1_AF516720,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-106_1_AY101578,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-107_1_AY101764,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-108_1_AF506748,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-109_1_AY628175,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,
blaTEM-110_1_AY072920,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-111_1_AF468003,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaTEM-112_1_AY589493,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-113_1_AY589494,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-114_1_AY589495,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-115_1_AF535127,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-116_1_AY425988,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-120_1_AY243512,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-121_1_AY307374,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,
blaTEM-122_1_AY307100,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,,,,
blaTEM-123_1_AY327539,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-124_1_AY327540,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-125_1_AY628176,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,
blaTEM-126_1_AY628199,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-127_1_AY368236,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-128_1_AY368237,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-129_1_AJ746225,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-130_1_AJ866988,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-131_1_AY436361,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-132_1_AY491682,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-133_1_AY528425,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-134_1_AY574271,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-135_1_GQ896333,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaTEM-136_1_AY826417,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-137_1_AM286274,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-138_1_AY853593,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-139_1_DQ072853,Beta-lactam,Amoxicillin,Ampicillin,Aztreonam,Cefepime,Cefotaxime,Ceftazidime,Ceftriaxone,Piperacillin,,,,,,,,
blaTEM-141_1_AY956335,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
